STATE,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price Date
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,40,50,50,6/22/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,42,46,46,6/22/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,50,60,60,6/22/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,45,65,65,6/22/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,45,45,45,6/22/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,40,40,40,6/22/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,40,40,40,6/22/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,40,44,44,6/22/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,40,44,44,6/22/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,45,50,50,6/22/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,40,40,40,6/22/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,75,80,80,6/22/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,45,50,50,6/22/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,40,46,46,6/22/2024
Tamilnadu,karur,Karur,Potato,(Red Nanital),Local,50,70,70,6/22/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,35,45,45,6/22/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,45,60,60,6/22/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,44,54,54,6/22/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,52,54,54,6/22/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,40,40,40,6/22/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,42,46,46,6/22/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,theni,Theni,Potato,(Red Nanital),Local,0,40,40,6/22/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,40,42,42,6/22/2024
Tamilnadu,nagapattinam,Mailaduthurai,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,45,50,50,6/22/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,40,44,44,6/22/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,42,44,44,6/22/2024
Tamilnadu,thanjavur,Papanasam,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,44,46,46,6/22/2024
Tamilnadu,vellore,Vaniyambadi,Potato,(Red Nanital),Local,40,40,40,6/22/2024
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,45,50,50,6/22/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,46,46,46,6/22/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,55,80,80,6/22/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,40,45,45,6/22/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,45,45,45,6/22/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,40,45,45,6/22/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,40,44,44,6/22/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,45,48,48,6/22/2024
Tamilnadu,erode,Thalavadi,Potato,(Red Nanital),Local,36,42,42,6/22/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,sivaganga,Devakottai,Potato,(Red Nanital),Local,60,68,68,6/22/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,44,44,44,6/22/2024
Tamilnadu,krishnagiri,Denkanikottai,Potato,(Red Nanital),Local,40,45,45,6/22/2024
Tamilnadu,namakkal,Rasipuram,Potato,(Red Nanital),Local,45,50,50,6/22/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,40,45,45,6/22/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,50,66,66,6/22/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,50,50,50,6/22/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,43,46,46,6/23/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,40,44,44,6/23/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,krishnagiri,Hosur,Potato,(Red Nanital),Local,35,40,40,6/23/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,40,45,45,6/23/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,45,55,55,6/23/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,50,70,70,6/23/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,vellore,Vaniyambadi,Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,46,85,85,6/23/2024
Tamilnadu,cuddalore,Cuddalore,Potato,(Red Nanital),Local,48,48,48,6/23/2024
Tamilnadu,krishnagiri,Denkanikottai,Potato,(Red Nanital),Local,40,45,45,6/23/2024
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,50,52,52,6/23/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,46,48,48,6/23/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,45,45,45,6/23/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,40,50,50,6/23/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,74,80,80,6/23/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,44,48,48,6/23/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,45,45,45,6/23/2024
Tamilnadu,coimbatore,Pollachi,Potato,(Red Nanital),Local,55,65,65,6/23/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,42,46,46,6/23/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,45,50,50,6/23/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,35,38,38,6/23/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,45,50,50,6/23/2024
Tamilnadu,nagapattinam,Mailaduthurai,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,40,46,46,6/23/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,theni,Theni,Potato,(Red Nanital),Local,0,40,40,6/23/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,48,50,50,6/23/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,50,60,60,6/23/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,35,45,45,6/23/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,45,48,48,6/23/2024
Tamilnadu,erode,Thalavadi,Potato,(Red Nanital),Local,38,42,42,6/23/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,40,44,44,6/23/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,44,54,54,6/23/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,38,44,44,6/23/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,40,45,45,6/23/2024
Tamilnadu,theni,Bodinayakkanur,Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,45,70,70,6/23/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,40,42,42,6/23/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,40,45,45,6/23/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,45,55,55,6/23/2024
Tamilnadu,namakkal,Rasipuram,Potato,(Red Nanital),Local,45,50,50,6/23/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,40,40,40,6/23/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,48,65,65,6/23/2024
Tamilnadu,karur,Karur,Potato,(Red Nanital),Local,50,70,70,6/23/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,50,50,50,6/23/2024
Tamilnadu,salem,Thammampati,Potato,(Red Nanital),Local,46,50,50,6/23/2024
Tamilnadu,sivaganga,Devakottai,Potato,(Red Nanital),Local,60,70,70,6/23/2024
Tamilnadu,thanjavur,Papanasam,Potato,(Red Nanital),Local,46,46,46,6/23/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,42,44,44,6/23/2024
Tamilnadu,cuddalore,Cuddalore,Potato,(Red Nanital),Local,48,48,48,6/24/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,46,48,48,6/24/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,theni,Theni,Potato,(Red Nanital),Local,42,42,42,6/24/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,40,40,40,6/24/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,40,45,45,6/24/2024
Tamilnadu,namakkal,Rasipuram,Potato,(Red Nanital),Local,45,50,50,6/24/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,40,45,45,6/24/2024
Tamilnadu,sivaganga,Devakottai,Potato,(Red Nanital),Local,48,70,70,6/24/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,krishnagiri,Hosur,Potato,(Red Nanital),Local,35,40,40,6/24/2024
Tamilnadu,coimbatore,Pollachi,Potato,(Red Nanital),Local,55,65,65,6/24/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,40,50,50,6/24/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,40,44,44,6/24/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,45,55,55,6/24/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,42,42,42,6/24/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,40,48,48,6/24/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,45,50,50,6/24/2024
Tamilnadu,vellore,Vaniyambadi,Potato,(Red Nanital),Local,40,40,40,6/24/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,35,45,45,6/24/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,38,38,38,6/24/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,40,40,40,6/24/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,46,82,82,6/24/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,45,70,70,6/24/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,40,50,50,6/24/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,45,50,50,6/24/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,42,46,46,6/24/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,38,40,40,6/24/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,42,44,44,6/24/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,erode,Thalavadi,Potato,(Red Nanital),Local,40,45,45,6/24/2024
Tamilnadu,thanjavur,Papanasam,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,70,80,80,6/24/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,45,50,50,6/24/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,50,80,80,6/24/2024
Tamilnadu,kancheepuram,Chengalpattu,Potato,(Red Nanital),Local,36,42,42,6/24/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,40,46,46,6/24/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,46,46,46,6/24/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,40,45,45,6/24/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,39,44,44,6/24/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,40,40,40,6/24/2024
Tamilnadu,salem,Thammampati,Potato,(Red Nanital),Local,46,50,50,6/24/2024
Tamilnadu,nagapattinam,Mailaduthurai,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,45,50,50,6/24/2024
Tamilnadu,theni,Bodinayakkanur,Potato,(Red Nanital),Local,42,42,42,6/24/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,40,40,40,6/24/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,42,42,42,6/24/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,50,60,60,6/24/2024
Tamilnadu,krishnagiri,Denkanikottai,Potato,(Red Nanital),Local,40,45,45,6/24/2024
Tamilnadu,karur,Karur,Potato,(Red Nanital),Local,50,75,75,6/24/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,43,46,46,6/24/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,45,45,45,6/24/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,40,44,44,6/24/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,40,50,50,6/24/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,50,70,70,6/24/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,50,50,50,6/24/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,60,65,65,6/25/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,40,40,40,6/25/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,salem,Edappadi,Potato,(Red Nanital),Local,50,80,80,6/25/2024
Tamilnadu,theni,Theni,Potato,(Red Nanital),Local,44,44,44,6/25/2024
Tamilnadu,erode,Sathyamangalam,Potato,(Red Nanital),Local,45,50,50,6/25/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,cuddalore,Panruti,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,40,50,50,6/25/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,45,48,48,6/25/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,40,44,44,6/25/2024
Tamilnadu,kancheepuram,Chengalpattu,Potato,(Red Nanital),Local,30,40,40,6/25/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,42,45,45,6/25/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,42,44,44,6/25/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,50,70,70,6/25/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,45,70,70,6/25/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,40,45,45,6/25/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,40,40,40,6/25/2024
Tamilnadu,namakkal,Rasipuram,Potato,(Red Nanital),Local,45,50,50,6/25/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,42,42,42,6/25/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,45,50,50,6/25/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,80,86,86,6/25/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,40,50,50,6/25/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,42,42,42,6/25/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,40,50,50,6/25/2024
Tamilnadu,sivaganga,Devakottai,Potato,(Red Nanital),Local,64,74,74,6/25/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,45,45,45,6/25/2024
Tamilnadu,krishnagiri,Hosur,Potato,(Red Nanital),Local,35,40,40,6/25/2024
Tamilnadu,erode,Thalavadi,Potato,(Red Nanital),Local,40,56,56,6/25/2024
Tamilnadu,coimbatore,Pollachi,Potato,(Red Nanital),Local,55,65,65,6/25/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,50,56,56,6/25/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,salem,Thammampati,Potato,(Red Nanital),Local,46,50,50,6/25/2024
Tamilnadu,nagapattinam,Mailaduthurai,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,krishnagiri,Denkanikottai,Potato,(Red Nanital),Local,40,45,45,6/25/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,43,46,46,6/25/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,42,46,46,6/25/2024
Tamilnadu,thanjavur,Papanasam,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,theni,Bodinayakkanur,Potato,(Red Nanital),Local,44,44,44,6/25/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,40,40,40,6/25/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,42,42,42,6/25/2024
Tamilnadu,cuddalore,Cuddalore,Potato,(Red Nanital),Local,48,48,48,6/25/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,40,44,44,6/25/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,vellore,Vaniyambadi,Potato,(Red Nanital),Local,40,40,40,6/25/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,50,50,50,6/25/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,45,54,54,6/25/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,40,48,48,6/25/2024
Tamilnadu,coimbatore,Palladam,Potato,(Red Nanital),Local,35,45,45,6/25/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,40,45,45,6/25/2024
Tamilnadu,thanjavur,Pattukottai,Potato,(Red Nanital),Local,46,46,46,6/25/2024
Tamilnadu,salem,Attur,Potato,(Red Nanital),Local,45,50,50,6/25/2024
Tamilnadu,karur,Karur,Potato,(Red Nanital),Local,50,75,75,6/25/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,40,44,44,6/25/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,40,40,40,6/25/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,54,82,82,6/25/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,46,50,50,6/25/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,45,50,50,6/25/2024
Tamilnadu,ramanathapuram,Paramakudi,Potato,(Red Nanital),Local,60,65,65,6/26/2024
Tamilnadu,villupuram,Gingee,Potato,(Red Nanital),Local,50,50,50,6/26/2024
Tamilnadu,dharmapuri,Dharampuri,Potato,(Red Nanital),Local,45,48,48,6/26/2024
Tamilnadu,coimbatore,Sulur,Potato,(Red Nanital),Local,80,86,86,6/26/2024
Tamilnadu,cuddalore,Chidambaram,Potato,(Red Nanital),Local,50,50,50,6/26/2024
Tamilnadu,erode,Dharapuram,Potato,(Red Nanital),Local,65,80,80,6/26/2024
Tamilnadu,thanjavur,Kumbakonam,Potato,(Red Nanital),Local,46,46,46,6/26/2024
Tamilnadu,ramanathapuram,Sivagangai,Potato,(Red Nanital),Local,50,70,70,6/26/2024
Tamilnadu,vellore,Katpadi(Uzhavar Santhai),Potato,(Red Nanital),Local,40,40,40,6/26/2024
Tamilnadu,sivaganga,Singampuneri,Potato,(Red Nanital),Local,50,70,70,6/26/2024
Tamilnadu,namakkal,Namakkal,Potato,(Red Nanital),Local,40,44,44,6/26/2024
Tamilnadu,virudhunagar,Sathur,Potato,(Red Nanital),Local,42,50,50,6/26/2024
Tamilnadu,dharmapuri,Pennagaram,Potato,(Red Nanital),Local,40,44,44,6/26/2024
Tamilnadu,thiruvarur,Tiruthuraipoondi,Potato,(Red Nanital),Local,40,40,40,6/26/2024
Tamilnadu,nagapattinam,Nagapattinam,Potato,(Red Nanital),Local,35,40,40,6/26/2024
Tamilnadu,vellore,Arcot,Potato,(Red Nanital),Local,40,40,40,6/26/2024
Tamilnadu,coimbatore,Udumalpet,Potato,(Red Nanital),Local,45,65,65,6/26/2024
Tamilnadu,kancheepuram,Chengalpattu,Potato,(Red Nanital),Local,36,45,45,6/26/2024
Tamilnadu,kancheepuram,Kanchipuram,Potato,(Red Nanital),Local,40,50,50,6/26/2024
Tamilnadu,dindigul,Palani,Potato,(Red Nanital),Local,45,54,54,6/26/2024
Tamilnadu,dharmapuri,Palakode,Potato,(Red Nanital),Local,42,46,46,6/26/2024
Tamilnadu,sivaganga,Karaikudi,Potato,(Red Nanital),Local,45,60,60,6/26/2024
Tamilnadu,krishnagiri,Krishnagiri,Potato,(Red Nanital),Local,40,44,44,6/26/2024
Tamilnadu,vellore,Gudiyatham,Potato,(Red Nanital),Local,45,45,45,6/26/2024
Tamilnadu,thiruvarur,Mannargudi,Potato,(Red Nanital),Local,46,46,46,6/26/2024
Tamilnadu,thirunelveli,Thenkasi,Potato,(Red Nanital),Local,40,48,48,6/26/2024
Tamilnadu,villupuram,Tindivanam,Potato,(Red Nanital),Local,46,46,46,6/26/2024
Tamilnadu,dindigul,Dindigul,Potato,(Red Nanital),Local,45,50,50,6/26/2024
Tamilnadu,villupuram,Ulundurpettai,Potato,(Red Nanital),Local,50,50,50,6/26/2024
Tamilnadu,villupuram,Kallakurichi,Potato,(Red Nanital),Local,50,50,50,6/26/2024
Tamilnadu,thiruvarur,Thiruvarur,Potato,(Red Nanital),Local,46,46,46,6/26/2024
Tamilnadu,namakkal,Tiruchengode,Potato,(Red Nanital),Local,40,45,45,6/26/2024
Tamilnadu,erode,Gobichettipalayam,Potato,(Red Nanital),Local,42,46,46,6/26/2024
Tamilnadu,virudhunagar,Virudhunagar,Potato,(Red Nanital),Local,50,56,56,6/26/2024
Tamilnadu,villupuram,Sangarapuram,Potato,(Red Nanital),Local,50,50,50,6/26/2024
Tamilnadu,erode,Perundurai,Potato,(Red Nanital),Local,40,44,44,6/26/2024
Tamilnadu,thanjavur,Thanjavur,Potato,(Red Nanital),Local,40,40,40,6/26/2024
Tamilnadu,vellore,Vellore,Potato,(Red Nanital),Local,38,40,40,6/26/2024
Tamilnadu,salem,Thammampati,Potato,(Red Nanital),Local,45,50,50,6/26/2024
Tamilnadu,theni,Chinnamanur,Potato,(Red Nanital),Local,42,42,42,6/26/2024
Tamilnadu,nagapattinam,Sirkali,Potato,(Red Nanital),Local,45,45,45,6/26/2024
Tamilnadu,theni,Cumbum,Potato,(Red Nanital),Local,42,42,42,6/26/2024
Tamilnadu,vellore,Thirupathur,Potato,(Red Nanital),Local,40,44,44,6/26/2024
Tamilnadu,krishnagiri,Hosur,Potato,(Red Nanital),Local,35,40,40,6/26/2024
Tamilnadu,thiruvarur,Mannarkudi,Potato,(Red Nanital),Local,46,46,46,6/26/2024
